%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
209.0, -13023.4892578125, 21818.296875, -13574.548828125, 136506.6875, -187500.015625, -152180.640625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773764E9, 2021-02-19 16:28:30.773
227.0, -12793.646484375, 21718.853515625, -13652.712890625, 136417.96875, -187500.015625, -153359.421875, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773769E9, 2021-02-19 16:28:30.773
225.0, -12986.8994140625, 21634.1640625, -13743.037109375, 136319.59375, -187500.015625, -151503.609375, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773774E9, 2021-02-19 16:28:30.773
235.0, -12854.0634765625, 21794.134765625, -13583.400390625, 136493.8125, -187500.015625, -153681.5, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107737792E9, 2021-02-19 16:28:30.773
204.0, -12832.650390625, 21662.1484375, -13728.9326171875, 136352.4375, -187500.015625, -150613.109375, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107737846E9, 2021-02-19 16:28:30.773
223.0, -12720.220703125, 21718.1171875, -13654.92578125, 136411.9375, -187500.015625, -153026.390625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107737894E9, 2021-02-19 16:28:30.773
190.0, -12497.84375, 21675.46875, -13712.19140625, 136377.21875, -187500.015625, -150658.546875, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773794E9, 2021-02-19 16:28:30.773
242.0, -12937.8818359375, 21662.326171875, -13707.67578125, 136363.390625, -187500.015625, -152187.34375, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107737992E9, 2021-02-19 16:28:30.773
232.0, -12649.1865234375, 21547.86328125, -13820.59765625, 136252.109375, -187500.015625, -152008.890625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773804E9, 2021-02-19 16:28:30.773
1.0, -12329.1328125, 21576.919921875, -13787.78515625, 136293.25, -187500.015625, -152321.703125, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107738097E9, 2021-02-19 16:28:30.773
236.0, -12633.5185546875, 21618.517578125, -13756.73828125, 136322.765625, -187500.015625, -152351.421875, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773815E9, 2021-02-19 16:28:30.773
255.0, -12787.5, 21789.486328125, -13581.1875, 136492.953125, -187500.015625, -153196.921875, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107738197E9, 2021-02-19 16:28:30.773
238.0, -13052.658203125, 21712.259765625, -13665.69921875, 136404.53125, -187500.015625, -152406.890625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773824E9, 2021-02-19 16:28:30.773
243.0, -12834.3037109375, 21820.48828125, -13551.6162109375, 136523.484375, -187500.015625, -153765.15625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773833E9, 2021-02-19 16:28:30.773
253.0, -12335.591796875, 21528.216796875, -13836.1318359375, 136243.421875, -187500.015625, -152116.265625, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773837E9, 2021-02-19 16:28:30.773
245.0, -12493.1494140625, 21528.55078125, -13837.0927734375, 136237.46875, -187500.015625, -151592.703125, -187500.015625, -187500.015625, -0.13600000739097595, -0.6240000128746033, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759310773842E9, 2021-02-19 16:28:30.773
251.0, -12803.4365234375, 21848.583984375, -13522.537109375, 136556.59375, -187500.015625, -153599.375, -187500.015625, -187500.015625, -0.13199999928474426, -0.6340000033378601, 0.7700000405311584, 192.0, 251.0, 224.0, 236.0, 48.0, 24.0, 16.0, 0.0, 0.0, 0.0, 1.613759310773848E9, 2021-02-19 16:28:30.773
247.0, -12791.27734375, 21776.029296875, -13596.6552734375, 136480.125, -187500.015625, -153775.859375, -187500.015625, -187500.015625, -0.13199999928474426, -0.6340000033378601, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107738533E9, 2021-02-19 16:28:30.773
248.0, -12501.0400390625, 21717.982421875, -13648.1982421875, 136421.8125, -187500.015625, -153599.4375, -187500.015625, -187500.015625, -0.13199999928474426, -0.6340000033378601, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107738583E9, 2021-02-19 16:28:30.773
249.0, -12374.0595703125, 21566.59375, -13795.2060546875, 136271.78125, -187500.015625, -151913.453125, -187500.015625, -187500.015625, -0.13199999928474426, -0.6340000033378601, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593107738636E9, 2021-02-19 16:28:30.773
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 253.0, 48.0, 236.0, 96.0, 24.0, 112.0, 0.0, 0.0, 0.0, 1.6137593109350977E9, 2021-02-19 16:28:30.935
1.0, -12464.3603515625, 20067.41796875, -13974.578125, 136866.1875, -187500.015625, -167682.375, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593109951563E9, 2021-02-19 16:28:30.995
2.0, -12420.908203125, 19888.044921875, -14152.833984375, 136681.359375, -187500.015625, -166121.578125, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759311113377E9, 2021-02-19 16:28:31.113
3.0, -12676.8134765625, 20039.455078125, -14008.6650390625, 136824.171875, -187500.015625, -166261.5625, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593111203942E9, 2021-02-19 16:28:31.120
4.0, -12708.396484375, 20189.546875, -13859.1982421875, 136982.59375, -187500.015625, -167590.15625, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759311125426E9, 2021-02-19 16:28:31.125
5.0, -12489.4833984375, 20082.013671875, -13961.48046875, 136883.15625, -187500.015625, -167366.578125, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593111363456E9, 2021-02-19 16:28:31.136
62.0, -12787.3203125, 20164.826171875, -13910.4736328125, 136941.78125, -187500.015625, -164823.5625, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593111953585E9, 2021-02-19 16:28:31.195
7.0, -12549.990234375, 20048.865234375, -13997.9130859375, 136836.796875, -187500.015625, -165584.84375, -187500.015625, -187500.015625, -0.09000000357627869, -0.628000020980835, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593113526664E9, 2021-02-19 16:28:31.352
8.0, -12674.35546875, 20177.052734375, -13873.75, 136959.765625, -187500.015625, -167019.421875, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 253.0, 144.0, 236.0, 64.0, 24.0, 32.0, 0.0, 0.0, 0.0, 1.6137593113596208E9, 2021-02-19 16:28:31.359
60.0, -12400.61328125, 19967.796875, -14101.9384765625, 136763.09375, -187500.015625, -164390.140625, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593114197676E9, 2021-02-19 16:28:31.419
44.0, -12479.3583984375, 19924.1875, -14133.9912109375, 136713.5, -187500.015625, -165678.328125, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61375931251191E9, 2021-02-19 16:28:32.511
114.0, -12336.5751953125, 20091.06640625, -13999.232421875, 136845.828125, -187500.015625, -164459.546875, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593127591753E9, 2021-02-19 16:28:32.759
112.0, -12663.9169921875, 20203.65234375, -13895.1630859375, 136943.171875, -187500.015625, -164553.40625, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593127841785E9, 2021-02-19 16:28:32.784
229.0, -12849.861328125, 20199.046875, -13934.4345703125, 136798.328125, -187500.015625, -158780.78125, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593127912855E9, 2021-02-19 16:28:32.791
151.0, -12611.61328125, 19973.830078125, -14118.5009765625, 136459.875, -187500.015625, -154724.53125, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759312879328E9, 2021-02-19 16:28:32.879
212.0, -12697.66796875, 20192.36328125, -13913.87109375, 136646.5625, -187500.015625, -154709.828125, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593130605044E9, 2021-02-19 16:28:33.060
149.0, -12828.984375, 20190.955078125, -13905.265625, 136676.046875, -187500.015625, -156695.71875, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593130656452E9, 2021-02-19 16:28:33.065
191.0, -12748.7861328125, 20197.572265625, -13913.2001953125, 136668.3125, -187500.015625, -154893.515625, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593132509215E9, 2021-02-19 16:28:33.250
46.0, -12787.365234375, 20091.982421875, -14023.4619140625, 136468.296875, -187500.015625, -150006.890625, -187500.015625, -187500.015625, -0.07800000160932541, -0.6320000290870667, 0.7720000147819519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759313295876E9, 2021-02-19 16:28:33.295
47.0, -12881.064453125, 20223.72265625, -13895.4306640625, 136599.1875, -187500.015625, -151297.96875, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 253.0, 64.0, 236.0, 0.0, 23.0, 224.0, 0.0, 0.0, 0.0, 1.613759313330864E9, 2021-02-19 16:28:33.330
48.0, -12641.9677734375, 20144.396484375, -13970.4208984375, 136526.0, -187500.015625, -151469.0, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759313337898E9, 2021-02-19 16:28:33.337
94.0, -12733.1845703125, 20164.9375, -13971.2255859375, 136508.265625, -187500.015625, -146864.046875, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593133588233E9, 2021-02-19 16:28:33.358
50.0, -12774.267578125, 20071.44140625, -14041.1416015625, 136445.609375, -187500.015625, -149778.9375, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593133628712E9, 2021-02-19 16:28:33.362
51.0, -12897.939453125, 20228.529296875, -13888.970703125, 136601.40625, -187500.015625, -151062.734375, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593134169068E9, 2021-02-19 16:28:33.416
92.0, -12886.5625, 20112.478515625, -14024.0205078125, 136448.65625, -187500.015625, -145393.984375, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593134519722E9, 2021-02-19 16:28:33.451
53.0, -12546.615234375, 20022.22265625, -14090.8525390625, 136405.09375, -187500.015625, -150000.515625, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759313468002E9, 2021-02-19 16:28:33.468
127.0, -12766.421875, 20258.837890625, -13877.125, 136568.5, -187500.015625, -155492.28125, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593134930587E9, 2021-02-19 16:28:33.493
128.0, -12583.9873046875, 20084.517578125, -14048.115234375, 136397.515625, -187500.015625, -154354.34375, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593134970095E9, 2021-02-19 16:28:33.497
129.0, -12710.453125, 20058.1640625, -14075.4296875, 136358.21875, -187500.015625, -153635.140625, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135000887E9, 2021-02-19 16:28:33.500
130.0, -12946.1748046875, 20217.330078125, -13921.1572265625, 136512.0, -187500.015625, -154756.75, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135051794E9, 2021-02-19 16:28:33.505
131.0, -12816.9814453125, 20246.767578125, -13890.0888671875, 136549.21875, -187500.015625, -155657.546875, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135100307E9, 2021-02-19 16:28:33.510
132.0, -12604.05859375, 20105.482421875, -14028.2001953125, 136411.75, -187500.015625, -154722.875, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135151062E9, 2021-02-19 16:28:33.515
133.0, -12643.2861328125, 20059.482421875, -14074.6025390625, 136356.046875, -187500.015625, -153753.625, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135301173E9, 2021-02-19 16:28:33.530
134.0, -12912.7587890625, 20197.7734375, -13941.609375, 136481.25, -187500.015625, -154636.0, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135351844E9, 2021-02-19 16:28:33.535
135.0, -12841.724609375, 20283.26953125, -13854.2587890625, 136568.96875, -187500.015625, -155774.375, -187500.015625, -187500.015625, -0.08800000697374344, -0.64000004529953, 0.7640000581741333, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135391333E9, 2021-02-19 16:28:33.539
136.0, -12630.2998046875, 20119.498046875, -14013.3134765625, 136412.46875, -187500.015625, -155131.46875, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 253.0, 0.0, 236.0, 0.0, 23.0, 176.0, 0.0, 0.0, 0.0, 1.6137593135601556E9, 2021-02-19 16:28:33.560
137.0, -12635.75390625, 20024.099609375, -14112.689453125, 136310.75, -187500.015625, -153980.765625, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759313563128E9, 2021-02-19 16:28:33.563
138.0, -12889.4013671875, 20197.884765625, -13947.33203125, 136475.671875, -187500.015625, -154638.375, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759313567324E9, 2021-02-19 16:28:33.567
139.0, -12860.232421875, 20342.12109375, -13806.2919921875, 136622.109375, -187500.015625, -156027.359375, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135701456E9, 2021-02-19 16:28:33.570
140.0, -12637.0947265625, 20194.15234375, -13948.2705078125, 136478.03125, -187500.015625, -155686.796875, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135771282E9, 2021-02-19 16:28:33.577
141.0, -12600.7060546875, 20059.59375, -14076.1669921875, 136341.6875, -187500.015625, -154467.671875, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135803423E9, 2021-02-19 16:28:33.580
142.0, -12859.9189453125, 20175.95703125, -13963.8046875, 136446.078125, -187500.015625, -154812.515625, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135831103E9, 2021-02-19 16:28:33.583
143.0, -12935.826171875, 20308.1015625, -13834.65625, 136581.875, -187500.015625, -156249.953125, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135872529E9, 2021-02-19 16:28:33.587
144.0, -12683.5859375, 20236.44140625, -13900.99609375, 136517.453125, -187500.015625, -156578.125, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135901377E9, 2021-02-19 16:28:33.590
145.0, -12593.3525390625, 20079.755859375, -14054.28515625, 136362.78125, -187500.015625, -155406.671875, -187500.015625, -187500.015625, -0.09600000083446503, -0.64000004529953, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593135932882E9, 2021-02-19 16:28:33.593
146.0, -12830.2138671875, 20130.830078125, -14007.3232421875, 136401.421875, -187500.015625, -155383.75, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7620000243186951, 192.0, 252.0, 224.0, 235.0, 208.0, 23.0, 208.0, 0.0, 0.0, 0.0, 1.613759313598124E9, 2021-02-19 16:28:33.598
147.0, -12962.357421875, 20330.431640625, -13811.298828125, 136597.203125, -187500.015625, -156943.859375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7620000243186951, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593136011543E9, 2021-02-19 16:28:33.601
148.0, -12738.8173828125, 20299.31640625, -13841.5185546875, 136574.265625, -187500.015625, -157459.453125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7620000243186951, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593136041503E9, 2021-02-19 16:28:33.604
149.0, -12588.3681640625, 20100.341796875, -14035.4423828125, 136380.5, -187500.015625, -156347.03125, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7620000243186951, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593136082606E9, 2021-02-19 16:28:33.608
