%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
37.0, -13986.0224609375, 19380.90625, -15061.5439453125, 135052.140625, -187500.015625, 14755.0341796875, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 252.0, 240.0, 235.0, 208.0, 23.0, 176.0, 0.0, 0.0, 0.0, 1.6137590869988809E9, 2021-02-19 16:24:46.998
38.0, -14226.3037109375, 19582.541015625, -14865.8544921875, 135240.203125, -187500.015625, 14337.5703125, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870018408E9, 2021-02-19 16:24:47.001
39.0, -14118.7919921875, 19810.8203125, -14637.6201171875, 135470.75, -187500.015625, 12236.7529296875, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870060184E9, 2021-02-19 16:24:47.006
40.0, -13945.0517578125, 19719.55859375, -14725.0380859375, 135386.1875, -187500.015625, 12404.3232421875, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870088167E9, 2021-02-19 16:24:47.008
41.0, -13986.201171875, 19575.791015625, -14865.2734375, 135244.328125, -187500.015625, 14234.126953125, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870118008E9, 2021-02-19 16:24:47.011
42.0, -14194.720703125, 19649.283203125, -14796.18359375, 135308.265625, -187500.015625, 13986.89453125, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870158906E9, 2021-02-19 16:24:47.015
43.0, -14133.923828125, 19894.416015625, -14552.3486328125, 135553.515625, -187500.015625, 11653.1484375, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870258117E9, 2021-02-19 16:24:47.025
44.0, -13868.162109375, 19888.3359375, -14552.974609375, 135556.640625, -187500.015625, 11151.888671875, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870298262E9, 2021-02-19 16:24:47.029
45.0, -13860.71875, 19643.583984375, -14793.8369140625, 135315.25, -187500.015625, 12965.6650390625, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759087077027E9, 2021-02-19 16:24:47.077
46.0, -14049.568359375, 19695.484375, -14745.4677734375, 135356.140625, -187500.015625, 13369.0029296875, -187500.015625, -187500.015625, -0.09800000488758087, -0.6460000276565552, 0.7580000162124634, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137590870801272E9, 2021-02-19 16:24:47.080
47.0, -14025.9423828125, 19938.849609375, -14508.181640625, 135591.734375, -187500.015625, 11286.9375, -187500.015625, -187500.015625, -0.09400000423192978, -0.6440000534057617, 0.7660000324249268, 192.0, 253.0, 16.0, 235.0, 224.0, 23.0, 240.0, 0.0, 0.0, 0.0, 1.6137590870829084E9, 2021-02-19 16:24:47.082
