%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
173.0, -12353.16015625, 21007.419921875, -13478.90625, 137601.21875, -187500.015625, -154035.359375, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7660000324249268, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390084146E9, 2021-02-19 16:29:50.084
204.0, -12072.0205078125, 20682.0234375, -13773.6806640625, 137299.5, -187500.015625, -161210.75, -187500.015625, -187500.015625, -0.10000000149011612, -0.6460000276565552, 0.7660000324249268, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593900841496E9, 2021-02-19 16:29:50.084
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 252.0, 208.0, 236.0, 32.0, 24.0, 16.0, 0.0, 0.0, 0.0, 1.6137593901785152E9, 2021-02-19 16:29:50.178
201.0, -12105.056640625, 20718.189453125, -13748.423828125, 137324.109375, -187500.015625, -160668.265625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593901845236E9, 2021-02-19 16:29:50.184
217.0, -12113.416015625, 20559.826171875, -13909.53515625, 137173.828125, -187500.015625, -155835.0, -187500.015625, -187500.015625, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593901895208E9, 2021-02-19 16:29:50.189
199.0, -12214.8701171875, 20894.23046875, -13577.365234375, 137505.09375, -187500.015625, -162658.125, -187500.015625, -187500.015625, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390259791E9, 2021-02-19 16:29:50.259
187.0, -11958.697265625, 20904.2890625, -13566.279296875, 137513.65625, -187500.015625, -160214.421875, -187500.015625, -187500.015625, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390280601E9, 2021-02-19 16:29:50.280
185.0, -12244.732421875, 20918.9296875, -13559.2607421875, 137513.8125, -187500.015625, -158715.65625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6360000371932983, 0.7700000405311584, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593902846048E9, 2021-02-19 16:29:50.284
215.0, -12533.1591796875, 20859.65234375, -13615.20703125, 137459.828125, -187500.015625, -157878.765625, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 253.0, 0.0, 236.0, 16.0, 24.0, 48.0, 0.0, 0.0, 0.0, 1.6137593902898176E9, 2021-02-19 16:29:50.289
162.0, -11918.2626953125, 20901.31640625, -13579.6005859375, 137501.515625, -187500.015625, -149632.5625, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390293634E9, 2021-02-19 16:29:50.293
213.0, -12139.8359375, 20544.58203125, -13921.1572265625, 137151.65625, -187500.015625, -156986.359375, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593902977476E9, 2021-02-19 16:29:50.297
193.0, -12174.681640625, 20804.66796875, -13673.5, 137413.453125, -187500.015625, -160577.203125, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903007197E9, 2021-02-19 16:29:50.300
211.0, -12534.455078125, 20794.05078125, -13676.71875, 137398.578125, -187500.015625, -159539.5, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903067758E9, 2021-02-19 16:29:50.306
191.0, -11999.5556640625, 20895.68359375, -13579.3544921875, 137506.65625, -187500.015625, -161579.734375, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903106644E9, 2021-02-19 16:29:50.310
209.0, -12142.96484375, 20567.58203125, -13888.94921875, 137175.328125, -187500.015625, -158597.765625, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903147628E9, 2021-02-19 16:29:50.314
1.0, -11443.2880859375, 22365.087890625, -13548.30859375, 135917.796875, -187500.015625, -155765.03125, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903176682E9, 2021-02-19 16:29:50.317
2.0, -11146.099609375, 22245.974609375, -13657.0048828125, 135811.859375, -187500.015625, -154598.234375, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593903206708E9, 2021-02-19 16:29:50.320
3.0, -11002.265625, 22066.78125, -13832.4208984375, 135631.0, -187500.015625, -152438.640625, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593904498668E9, 2021-02-19 16:29:50.449
4.0, -11302.8076171875, 22181.87109375, -13723.814453125, 135733.625, -187500.015625, -151682.046875, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593904659853E9, 2021-02-19 16:29:50.465
5.0, -11454.9560546875, 22332.72265625, -13574.482421875, 135887.625, -187500.015625, -152094.3125, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593904689016E9, 2021-02-19 16:29:50.468
6.0, -11192.12109375, 22229.255859375, -13674.6630859375, 135794.3125, -187500.015625, -151250.671875, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593904829586E9, 2021-02-19 16:29:50.482
